1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n
58287430	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58287791	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58287900	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58288963	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58289022	ⲏⲓ]	nsubj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58289238	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58289438	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58289697	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58289817	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58292640	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58292740	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58292963	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58293162	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58293879	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58294526	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_09	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58298262	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58298651	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299072	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299117	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299216	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299288	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299365	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299511	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58299685	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58300175	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58302552	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_11	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58304086	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58304183	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58304513	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58304706	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58305242	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58305496	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58306275	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58306352	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58309535	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58309587	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58309678	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58310803	ⲏⲓ	parataxis	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58310955	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58311043	ⲏⲓ	acl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58311795	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_13	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58316503	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58319413	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58319469	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58320748	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_14	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58323930	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58324035	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58324134	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58325695	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58326307	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58326937	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58327365	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58329539	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_16	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58333141	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58333457	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58334167	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58334216	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58342422	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58344125	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58344242	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58344345	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58345291	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58345765	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58347030	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58347500	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58349351	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_19	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58350508	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58350614	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58350644	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58354900	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_21	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58355370	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_21	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58358806	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_21	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58364179	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_23	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58371729	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	10_II_Samuel_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58376325	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	18_Job_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58376790	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	18_Job_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58377535	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58377653	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	18_Job_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58377666	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	18_Job_01	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58379778	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	18_Job_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58379789	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_02	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58381943	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_03	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58384415	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_04	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58386637	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	18_Job_05	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58388621	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_06	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58390374	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_07	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58392351	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	18_Job_08	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58392412	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_08	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58399456	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_12	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58406353	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58406879	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_15	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58409263	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	18_Job_17	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58410456	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	18_Job_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58410576	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	18_Job_18	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58413666	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58413911	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	18_Job_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58414321	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58414418	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58414520	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_20	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58415174	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	18_Job_21	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58417313	ⲏⲓ	obj	ⲏⲓ	ⲏⲓ	N	18_Job_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58417658	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_22	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58419913	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	18_Job_24	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58423471	ⲏⲓ	nsubj	ⲏⲓ	ⲏⲓ	N	18_Job_27	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58425145	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	18_Job_29	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58427169	ⲏⲓ	root	ⲏⲓ	ⲏⲓ	N	18_Job_30	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58428286	ⲏⲓ	ccomp	ⲏⲓ	ⲏⲓ	N	18_Job_30	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58478721	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_022	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58482053	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	19_Psalms_025	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58482839	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_026	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58485809	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	19_Psalms_029	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58486999	ⲏⲓ	conj	ⲏⲓ	ⲏⲓ	N	19_Psalms_030	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58497151	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_035	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58507705	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_041	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58512635	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_044	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58516892	ⲏⲓ	dislocated	ⲏⲓ	ⲏⲓ	N	19_Psalms_048	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58517468	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_048	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58517572	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	19_Psalms_048	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58518591	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_049	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58521479	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_051	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58522185	ⲏⲓ	nmod	ⲏⲓ	ⲏⲓ	N	19_Psalms_051	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
58525041	ⲏⲓ	obl	ⲏⲓ	ⲏⲓ	N	19_Psalms_054	Frank Feder, So Miyagawa, Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	sahidic.ot	2018-11-15	2.6.0
